Hour Index,Sessions
3285,3312365319
3286,3299391306
3287,2981028987
3288,2681628687
3289,2444104449
3290,2103786108
3291,1836321840
3292,1703587707
3293,1496003499
3294,1619755623
3295,1747499751
3296,2013966018
3297,2374244379
3298,2856278862
3299,3035919042
3300,3233523240
3301,2796398802
3302,3159671166
3303,3171647178
3304,2924142930
3305,2803384809
3306,2844302850
3307,2902186908
3308,2976038982
3309,3098793105
3310,2985020991
3311,2665660671
3312,2376240381
3313,1976041980
3314,1927139931
3315,1513967517
3316,1287421290
3317,1130735133
3318,1157681160
3319,1276443279
3320,1467061470
3321,1767459771
3322,1923147927
3323,2009974014
3324,2006980011
3325,1779435783
3326,1888217892
3327,1862269866
3328,1875243879
3329,1915163919
3330,1943107947
3331,2162668167
3332,2173646178
3333,2191610196
3334,2250492255
3335,2060872065
3336,1859275863
3337,1594805598
3338,1403189406
3339,1244507247
3340,1154687157
3341,1044907047
3342,1060875063
3343,1198599201
3344,1392211395
3345,1474047477
3346,1728537732
3347,1866261870
3348,2011970016
3349,1902189906
3350,1848297852
3351,1847299851
3352,1927139931
3353,1987019991
3354,2262468267
3355,2489014494
3356,2415162420
3357,2639712645
3358,2620750626
3359,2483026488
3360,2224544229
3361,1940113944
3362,1769455773
3363,1591811595
3364,1487021490
3365,1384227387
3366,1690613694
3367,1999994004
3368,2227538232
3369,2629732635
3370,3086817093
3371,3505977513
3372,3641705649
3373,3274441281
3374,3630727638
3375,3851285859
3376,3407175414
3377,3269451276
3378,3342305349
3379,3485019492
3380,3651685659
3381,3636715644
3382,3406177413
3383,3052885059
3384,2824342830
3385,2615760621
3386,2372248377
3387,2093806098
3388,1762469766
3389,1673647677
3390,1845303849
3391,2037918042
3392,2255482260
3393,2719552725
3394,3299391306
3395,3590807598
3396,3549889557
3397,3212565219
3398,3636715644
3399,3739509747
3400,3420149427
3401,3167655174
3402,3382225389
3403,3669649677
3404,3703581711
3405,3595797603
3406,3389211396
3407,3153683160
3408,2871248877
3409,2570850576
3410,2236520241
3411,2052888057
3412,1779435783
3413,1654685658
3414,1767459771
3415,2058876063
3416,2233526238
3417,2576838582
3418,3029931036
3419,3504979512
3420,3581825589
3421,3362265369
3422,3666655674
3423,3780427788
3424,3488013495
3425,3285419292
3426,3443103450
3427,3535917543
3428,3554879562
3429,3606775614
3430,3388213395
3431,3034921041
3432,2827336833
3433,2562866568
3434,2302388307
3435,1990013994
3436,1726541730
3437,1576841580
3438,1866261870
3439,2023946028
3440,2166660171
3441,2480032485
3442,2978034984
3443,3446097453
3444,3425139432
3445,3174641181
3446,3566855574
3447,3543901551
3448,3245499252
3449,3145699152
3450,3201587208
3451,3515957523
3452,3487015494
3453,3389211396
3454,3168653175
3455,3117755124
3456,2732526738
3457,2381230386
3458,2127738132
3459,1930133934
3460,1708577712
3461,1522949526
3462,1725543729
3463,1919155923
3464,2068856073
3465,2391210396
3466,2807376813
3467,3240509247
3468,3217555224
3469,2927136933
3470,3150689157
3471,3143703150
3472,2982026988
3473,2677636683
3474,2761468767
3475,2896198902
3476,3041907048
3477,2923144929
3478,2850290856
3479,2490012495
3480,2348296353
3481,2050892055
3482,1824345828
3483,1536921540
3484,1271453274
3485,1145705148
3486,1135725138
3487,1208579211
3488,1391213394
3489,1563867567
3490,1843307847
3491,1997000001
3492,2048896053
3493,1833327837
3494,1781431785
3495,1795403799
3496,1835323839
3497,1743507747
3498,1931131935
3499,2080832085
3500,2056880061
3501,2012968017
3502,2103786108
3503,1912169916
3504,1838317842
3505,1620753624
3506,1377241380
3507,1216563219
3508,1120755123
3509,1085825088
3510,1013969016
3511,1152691155
3512,1243509246
3513,1434127437
3514,1621751625
3515,1784425788
3516,1807379811
3517,1744505748
3518,1773447777
3519,1864265868
3520,1925143929
3521,1890213894
3522,1915163919
3523,2384224389
3524,2328336333
3525,2456080461
3526,2484024489
3527,2288416293
3528,2175642180
3529,1942109946
3530,1599795603
3531,1527939531
3532,1397201400
3533,1289417292
3534,1512969516
3535,1900193904
3536,2179634184
3537,2431130436
3538,2994003000
3539,3411167418
3540,3454081461
3541,3216557223
3542,3625737633
3543,3809369817
3544,3352285359
3545,3316357323
3546,3503981511
3547,3490009497
3548,3478033485
3549,3440109447
3550,3301387308
3551,2956078962
3552,2876238882
3553,2551888557
3554,2256480261
3555,2038916043
3556,1669655673
3557,1546901550
3558,1708577712
3559,1931131935
3560,2142708147
3561,2500990506
3562,3007975014
3563,3374241381
3564,3495997503
3565,3287415294
3566,3628731636
3567,3691605699
3568,3471047478
3569,3211567218
3570,3256477263
3571,3457075464
3572,3514959522
3573,3417155424
3574,3225539232
3575,2817356823
3576,2706578712
3577,2317358322
3578,2037918042
3579,1785423789
3580,1568857572
3581,1471053474
3582,1485025488
3583,1837319841
3584,2085822090
3585,2460072465
3586,3056877063
3587,3530927538
3588,3459071466
3589,3211567218
3590,3542903550
3591,3715557723
3592,3445099452
3593,3338313345
3594,3328333335
3595,3401187408
3596,3302385309
3597,3198593205
3598,3063863070
3599,2774442780
3600,2478036483
3601,2116760121
3602,1847299851
3603,1568857572
3604,1412171415
3605,1267461270
3606,1429137432
3607,1555883559
3608,1857279861
3609,2232528237
3610,2932126938
3611,3319351326
3612,3376237383
3613,3073843080
3614,3408173415
3615,3594799602
3616,3144701151
3617,2943104949
3618,3307375314
3619,3272445279
3620,3060869067
3621,2907176913
3622,2707576713
3623,2394204399
3624,1997000001
3625,1677639681
3626,1437121440
3627,1235525238
3628,1189617192
3629,1075845078
3630,1252491255
3631,1469057472
3632,1612769616
3633,2086820091
3634,2495002500
3635,2850290856
3636,3102785109
3637,2714562720
3638,3031927038
3639,3052885059
3640,2755480761
3641,2744502750
3642,2650690656
3643,2720550726
3644,2598794604
3645,2463066468
3646,2374244379
3647,1974045978
3648,1881231885
3649,1594805598
3650,1378239381
3651,1172651175
3652,988020990
3653,1010975013
3654,1048899051
3655,1138719141
3656,1362271365
3657,1585823589
3658,1831331835
3659,2032928037
3660,1984025988
3661,1806381810
3662,1842309846
3663,1830333834
3664,1822349826
3665,1692609696
3666,1885223889
3667,1970053974
3668,2009974014
3669,2056880061
3670,2108776113
3671,2018956023
3672,1836321840
3673,1517959521
3674,1477041480
3675,1228539231
3676,1084827087
3677,1085825088
3678,980036982
3679,1111773114
3680,1285425288
3681,1520953524
3682,1609775613
3683,1836321840
3684,1859275863
3685,1738517742
3686,1811371815
3687,1876241880
3688,1843307847
3689,1997998002
3690,2172648177
3691,2298396303
3692,2257478262
3693,2299394304
3694,2449094454
3695,2278436283
3696,2042908047
3697,1908177912
3698,1600793604
3699,1511971515
3700,1454087457
3701,1352291355
3702,1645703649
3703,1879235883
3704,2110772115
3705,2460072465
3706,2824342830
3707,3325339332
3708,3734519742
3709,3507973515
3710,4036914045
3711,4220546229
3712,4213560222
3713,3812363820
3714,4149688158
3715,4226534235
3716,4140706149
3717,4034918043
3718,3776435784
3719,3275439282
3720,2974042980
3721,2642706648
3722,2379234384
3723,2103786108
3724,1836321840
3725,1692609696
3726,1864265868
3727,2247498252
3728,2547896553
3729,2942106948
3730,3656675664
3731,3963061971
3732,3872243880
3733,3597793605
3734,3923141931
3735,3954079962
3736,3701585709
3737,3529929537
3738,3632723640
3739,3917153925
3740,3786415794
3741,3718551726
3742,3674639682
3743,3205579212
3744,2946098952
3745,2656678662
3746,2417158422
3747,2085822090
3748,1740513744
3749,1765463769
3750,1842309846
3751,1935123939
3752,2380232385
3753,2649692655
3754,3200589207
3755,3384221391
3756,3513961521
3757,3199591206
3758,3624739632
3759,3613761621
3760,3413163420
3761,3397195404
3762,3555877563
3763,3570847578
3764,3564859572
3765,3634719642
3766,3376237383
3767,3214561221
3768,2819352825
3769,2539912545
3770,2332328337
3771,2023946028
3772,1805383809
3773,1623747627
3774,1813367817
3775,1976041980
3776,2233526238
3777,2677636683
3778,3100789107
3779,3319351326
3780,3429131436
3781,3068853075
3782,3415159422
3783,3491007498
3784,3302385309
3785,3037915044
3786,3244501251
3787,3494001501
3788,3376237383
3789,3368253375
3790,3133723140
3791,2875240881
3792,2588814594
3793,2257478262
3794,2029934034
3795,1807379811
3796,1579835583
3797,1491013494
3798,1537919541
3799,1713567717
3800,1974045978
3801,2182628187
3802,2581828587
3803,2988014994
3804,3042905049
3805,2751488757
3806,3027935034
3807,2985020991
3808,2918154924
3809,2661668667
3810,2707576713
3811,2886218892
3812,2905180911
3813,2798394804
3814,2744502750
3815,2461070466
3816,2294404299
3817,2029934034
3818,1782429786
3819,1551891555
3820,1208579211
3821,1126743129
3822,1108779111
3823,1208579211
3824,1416163419
3825,1645703649
3826,1806381810
3827,1971051975
3828,2035922040
3829,1800393804
3830,1914165918
3831,1868257872
3832,1910173914
3833,1921151925
3834,2058876063
3835,2197598202
3836,2195602200
3837,2335322340
3838,2362268367
3839,2064864069
3840,1898197902
3841,1626741630
3842,1563867567
3843,1401193404
3844,1214567217
3845,1134727137
3846,1137721140
3847,1247501250
3848,1382231385
3849,1685623689
3850,1796401800
3851,2046900051
3852,2107778112
3853,1980033984
3854,2002988007
3855,2086820091
3856,2118756123
3857,2262468267
3858,2506978512
3859,2593804599
3860,2701588707
3861,2714562720
3862,2822346828
3863,2715560721
3864,2309374314
3865,2108776113
3866,1906181910
3867,1711571715
3868,1581831585
3869,1543907547
3870,1702589706
3871,1977039981
3872,2239514244
3873,2729532735
3874,3481027488
3875,3702583710
3876,3757473765
3877,3415159422
3878,3751485759
3879,3664659672
3880,3525937533
3881,3223543230
3882,3278433285
3883,3511965519
3884,3488013495
3885,3422145429
3886,3218553225
3887,2924142930
3888,2610770616
3889,2384224389
3890,2252488257
3891,1985023989
3892,1523947527
3893,1552889556
3894,1664665668
3895,1951091955
3896,2258476263
3897,2565860571
3898,3075839082
3899,3394201401
3900,3438113445
3901,3097795104
3902,3499989507
3903,3587813595
3904,3373243380
3905,3042905049
3906,3149691156
3907,3366257373
3908,3454081461
3909,3362265369
3910,3247495254
3911,2943104949
3912,2614762620
3913,2242508247
3914,2177638182
3915,1958077962
3916,1631731635
3917,1425145428
3918,1561871565
3919,1733527737
3920,1976041980
3921,2385222390
3922,3050889057
3923,3471047478
3924,3402185409
3925,3245499252
3926,3537913545
3927,3497993505
3928,3214561221
3929,3091807098
3930,3099791106
3931,3254481261
3932,3267455274
3933,3138713145
3934,3033923040
3935,2693604699
3936,2553884559
3937,2237518242
3938,2082828087
3939,1794405798
3940,1549895553
3941,1454087457
3942,1530933534
3943,1797399801
3944,2044904049
3945,2392208397
3946,2897196903
3947,3248493255
3948,3306377313
3949,3020949027
3950,3407175414
3951,3399191406
3952,3126737133
3953,2878234884
3954,3025939032
3955,3179631186
3956,3147695154
3957,3086817093
3958,2899192905
3959,2598794604
3960,2413166418
3961,2045902050
3962,1859275863
3963,1645703649
3964,1389217392
3965,1279437282
3966,1405185408
3967,1575843579
3968,1743507747
3969,2128736133
3970,2617756623
3971,2871248877
3972,2969052975
3973,2613764619
3974,2875240881
3975,3050889057
3976,2761468767
3977,2596798602
3978,2602786608
3979,2807376813
3980,2655680661
3981,2510970516
3982,2474044479
3983,2245502250
3984,2111770116
3985,1703587707
3986,1559875563
3987,1291413294
3988,1110775113
3989,1004987007
3990,950096952
3991,1107781110
3992,1209577212
3993,1494007497
3994,1718557722
3995,1767459771
3996,1721551725
3997,1683627687
3998,1636721640
3999,1632729636
4000,1639715643
4001,1677639681
4002,1657679661
4003,1789415793
4004,1805383809
4005,1733527737
4006,1780433784
4007,1668657672
4008,1534925538
4009,1296403299
4010,1173649176
4011,1072851075
4012,888220890
4013,819358821
4014,797402799
4015,896204898
4016,1055885058
4017,1286423289
4018,1391213394
4019,1510973514
4020,1699595703
4021,1552889556
4022,1528937532
4023,1628737632
4024,1605783609
4025,1724545728
4026,1927139931
4027,2016960021
4028,2005982010
4029,1991011995
4030,2097798102
4031,1951091955
4032,1703587707
4033,1477041480
4034,1366263369
4035,1224547227
4036,1078839081
4037,1056883059
4038,1132731135
4039,1410175413
4040,1664665668
4041,2095802100
4042,2745500751
4043,3067855074
4044,3154681161
4045,2889212895
4046,3204581211
4047,3354281361
4048,3094801101
4049,2903184909
4050,2919152925
4051,3095799102
4052,3235519242
4053,2922146928
4054,2836318842
4055,2408176413
4056,2398196403
4057,2079834084
4058,1916161920
4059,1694605698
4060,1386223389
4061,1260475263
4062,1443109446
4063,1603787607
4064,1798397802
4065,2143706148
4066,2717556723
4067,2955080961
4068,3249491256
4069,2904182910
4070,3193603200
4071,3411167418
4072,2881228887
4073,2776438782
4074,2811368817
4075,2984022990
4076,2851288857
4077,2682626688
4078,2856278862
4079,2441110446
4080,2160672165
4081,1897199901
4082,1670653674
4083,1495005498
4084,1206583209
4085,1215565218
4086,1173649176
4087,1416163419
4088,1682629686
4089,1978037982
4090,2613764619
4091,2918154924
4092,3084821091
4093,2694602700
4094,3164661171
4095,3116757123
4096,2814362820
4097,2643704649
4098,2769452775
4099,2920150926
4100,2836318842
4101,2843304849
4102,2616758622
4103,2348296353
4104,2131730136
4105,1853287857
4106,1641711645
4107,1433129436
4108,1187621190
4109,1098799101
4110,1176643179
4111,1407181410
4112,1603787607
4113,1915163919
4114,2487018492
4115,2790410796
4116,2758474764
4117,2628734634
4118,2925140931
4119,3055879062
4120,2710570716
4121,2513964519
4122,2511968517
4123,2561868567
4124,2670650676
4125,2493006498
4126,2300392305
4127,1979035983
4128,1824345828
4129,1612769616
4130,1377241380
4131,1246503249
4132,1064867067
4133,960076962
4134,1035925038
4135,1178639181
4136,1454087457
4137,1674645678
4138,2038916043
4139,2358276363
4140,2551888557
4141,2205582210
4142,2524942530
4143,2504982510
4144,2256480261
4145,2121750126
4146,2155682160
4147,2072848077
4148,2142708147
4149,1935123939
4150,1857279861
4151,1761471765
4152,1525943529
4153,1361273364
4154,1072851075
4155,999997002
4156,827342829
4157,690616692
4158,717562719
4159,806384808
4160,894208896
4161,1251493254
4162,1597799601
4163,1795403799
4164,1731531735
4165,1534925538
4166,1594805598
4167,1584825588
4168,1588817592
4169,1642709646
4170,1789415793
4171,1940113944
4172,2062868067
4173,1850293854
4174,1879235883
4175,1779435783
4176,1528937532
4177,1290415293
4178,981034983
4179,850296852
4180,786424788
4181,674648676
4182,739518741
4183,957082959
4184,1060875063
4185,1327341330
4186,1505983509
4187,1676641680
4188,1758477762
4189,1658677662
4190,1633727637
4191,1613767617
4192,1695603699
4193,1706581710
4194,1899195903
4195,1917159921
4196,1976041980
4197,1866261870
4198,1901191905
4199,1843307847
4200,1508977512
4201,1316363319
4202,1052891055
4203,968060970
4204,859278861
4205,863270865
4206,955086957
4207,1127741130
4208,1424147427
4209,1640713644
4210,2314364319
4211,2599792605
4212,2765460771
4213,2506978512
4214,2722546728
4215,2866258872
4216,2646698652
4217,2647696653
4218,2692606698
4219,2814362820
4220,2497996503
4221,2582826588
4222,2338316343
4223,2111770116
4224,1879235883
4225,1507979511
4226,1323349326
4227,1164667167
4228,1047901050
4229,975046977
4230,1028939031
4231,1288419291
4232,1451093454
4233,1744505748
4234,2134724139
4235,2551888557
4236,2643704649
4237,2334324339
4238,2380232385
4239,2470052475
4240,2234524239
4241,1993007997
4242,1972049976
4243,1956081960
4244,1897199901
4245,1832329836
4246,1750493754
4247,1522949526
4248,1277441280
4249,1062871065
4250,851294853
4251,780436782
4252,683630685
4253,629738631
4254,696604698
4255,782432784
4256,940116942
4257,1103789106
4258,1259477262
4259,1371253374
4260,1528937532
4261,1449097452
4262,1559875563
4263,1454087457
4264,1497001500
4265,1446103449
4266,1604785608
4267,1610773614
4268,1576841580
4269,1576841580
4270,1526941530
4271,1606781610
4272,1464067467
4273,1168659171
4274,979038981
4275,814368816
4276,816364818
4277,723550725
4278,842312844
4279,961074963
4280,1213569216
4281,1571851575
4282,1836321840
4283,2280432285
4284,2311370316
4285,2176640181
4286,2350292355
4287,2423146428
4288,2211570216
4289,2113766118
4290,2097798102
4291,2126740131
4292,1986021990
4293,2004984009
4294,1914165918
4295,1662669666
4296,1511971515
4297,1261473264
4298,1054887057
4299,950096952
4300,810376812
4301,735526737
4302,849298851
4303,1000995003
4304,1274447277
4305,1411173414
4306,2032928037
4307,2223546228
4308,2385222390
4309,2130732135
4310,2286420291
4311,2293406298
4312,1973047977
4313,1945103949
4314,1844305848
4315,1932129936
4316,1881231885
4317,1894205898
4318,1719555723
4319,1678637682
4320,1498997502
4321,1180635183
4322,999997002
4323,904188906
4324,811374813
4325,692612694
4326,687622689
4327,789418791
4328,920156922
4329,1208579211
4330,1499995503
4331,1619755623
4332,1719555723
4333,1552889556
4334,1581831585
4335,1556881560
4336,1497999501
4337,1567859571
4338,1669655673
4339,1705583709
4340,1703587707
4341,1772449776
4342,1716561720
4343,1624745628
4344,1512969516
4345,1173649176
4346,1012971015
4347,995006997
4348,810376812
4349,730536732
4350,769458771
4351,822352824
4352,906184908
4353,1055885058
4354,1246503249
4355,1353289356
4356,1459077462
4357,1383229386
4358,1401193404
4359,1346303349
4360,1406183409
4361,1528937532
4362,1693607697
4363,1736521740
4364,1668657672
4365,1763467767
4366,1770453774
4367,1598797602
4368,1482031485
4369,1193609196
4370,1060875063
4371,955086957
4372,832332834
4373,805386807
4374,924148926
4375,1114767117
4376,1300395303
4377,1576841580
4378,1950093954
4379,2371250376
4380,2509972515
4381,2300392305
4382,2854282860
4383,3369251376
4384,3306377313
4385,3283423290
4386,4018950027
4387,4956072966
4388,5147689158
4389,5454075465
4390,5536909548
4391,4848288858
4392,4321344330
4393,3488013495
4394,3030929037
4395,2739512745
4396,2383226388
4397,2394204399
4398,2270452275
4399,2415162420
4400,2688614694
4401,3185619192
4402,3865257873
4403,3984019992
4404,4099788108
4405,3675637683
4406,4138710147
4407,4125736134
4408,3922143930
4409,3648691656
4410,3639709647
4411,3803381811
4412,3604779612
4413,3360269367
4414,3205579212
4415,2902186908
4416,2459074464
4417,2348296353
4418,1943107947
4419,1723547727
4420,1505983509
4421,1401193404
4422,1397201400
4423,1418159421
4424,1656681660
4425,1706581710
4426,1761471765
4427,1713567717
4428,1771451775
4429,1695603699
4430,1644705648
4431,1631731635
4432,1678637682
4433,1756481760
4434,1793407797
4435,1832329836
4436,1810373814
4437,1796401800
4438,1827339831
4439,1712569716
4440,1545903549
4441,1191613194
4442,1059877062
4443,966064968
4444,903190905
4445,880236882
4446,939118941
4447,1200595203
4448,1376243379
4449,1757479761
4450,2378236383
4451,2768454774
4452,2731528737
4453,2555880561
4454,2821348827
4455,2992006998
4456,2726538732
4457,2505980511
4458,2474044479
4459,2723544729
4460,2700590706
4461,2708574714
4462,2556878562
4463,2278436283
4464,2023946028
4465,1799395803
4466,1534925538
4467,1333329336
4468,1131733134
4469,1005985008
4470,1107781110
4471,1326343329
4472,1468059471
4473,1791411795
4474,2258476263
4475,2531928537
4476,2688614694
4477,2310372315
4478,2944102950
4479,2804382810
4480,2429134434
4481,2341310346
4482,2259474264
4483,2405182410
4484,2395202400
4485,2316360321
4486,2230532235
4487,2001990006
4488,1858277862
4489,1535923539
4490,1362271365
4491,1181633184
4492,976044978
4493,813370815
4494,788420790
4495,935126937
4496,1004987007
4497,1229537232
4498,1522949526
4499,1605783609
4500,1652689656
4501,1614765618
4502,1674645678
4503,1625743629
4504,1525943529
4505,1571851575
4506,1558877562
4507,1786421790
4508,1747499751
4509,1736521740
4510,1664665668
4511,1625743629
4512,1474047477
4513,1142711145
4514,1063869066
4515,914168916
4516,746504748
4517,748500750
4518,711574713
4519,811374813
4520,944108946
4521,1111773114
4522,1302391305
4523,1430135433
4524,1534925538
4525,1427141430
4526,1379237382
4527,1480035483
4528,1557879561
4529,1545903549
4530,1721551725
4531,1864265868
4532,1861271865
4533,1813367817
4534,1860273864
4535,1724545728
4536,1478039481
4537,1286423289
4538,1086823089
4539,946104948
4540,888220890
4541,920156922
4542,1011973014
4543,1170655173
4544,1446103449
4545,1893207897
4546,2525940531
4547,2807376813
4548,2934122940
4549,2556878562
4550,3007975014
4551,3185619192
4552,2850290856
4553,2755480761
4554,2751488757
4555,2777436783
4556,2748494754
4557,2825340831
4558,2556878562
4559,2338316343
4560,2038916043
4561,1855283859
4562,1657679661
4563,1458079461
4564,1135725138
4565,1077841080
4566,1137721140
4567,1408179411
4568,1597799601
4569,1909175913
4570,2532926538
4571,2909172915
4572,3126737133
4573,2808374814
4574,3160669167
4575,3199591206
4576,2952086958
4577,2910170916
4578,2900190906
4579,3064861071
4580,3143703150
4581,3093803100
4582,2889212895
4583,2689612695
4584,2524942530
4585,2086820091
4586,1842309846
4587,1620753624
4588,1335325338
4589,1186623189
4590,1196603199
4591,1361273364
4592,1557879561
4593,2001990006
4594,2383226388
4595,3031927038
4596,3063863070
4597,2739512745
4598,3131727138
4599,3178633185
4600,2970050976
4601,2753484759
4602,2812366818
4603,3049891056
4604,2925140931
4605,3028933035
4606,2892206898
4607,2553884559
4608,2359274364
4609,1888217892
4610,1710573714
4611,1595803599
4612,1268459271
4613,1060875063
4614,1225545228
4615,1398199401
4616,1647699651
4617,2011970016
4618,2445102450
4619,2917156923
4620,3089811096
4621,2697596703
4622,3039911046
4623,3246497253
4624,2858274864
4625,2737516743
4626,2667656673
4627,2944102950
4628,2912166918
4629,2844302850
4630,2688614694
4631,2401190406
4632,2177638182
4633,1876241880
4634,1628737632
4635,1442111445
4636,1240515243
4637,1162671165
4638,1310375313
4639,1523947527
4640,1746501750
4641,2118756123
4642,2516958522
4643,2869252875
4644,2900190906
4645,2558874564
4646,2999991006
4647,3017955024
4648,2779432785
4649,2500990506
4650,2482028487
4651,2694602700
4652,2596798602
4653,2562866568
4654,2495002500
4655,2233526238
4656,2057878062
4657,1717559721
4658,1484027487
4659,1270455273
4660,1068859071
4661,981034983
4662,858280860
4663,951094953
4664,1122751125
4665,1417161420
4666,1608777612
4667,1757479761
4668,1701591705
4669,1539915543
4670,1620753624
4671,1702589706
4672,1557879561
4673,1630733634
4674,1626741630
4675,1841311845
4676,1812369816
4677,1842309846
4678,1797399801
4679,1713567717
4680,1476043479
4681,1252491255
4682,1080835083
4683,1020955023
4684,887222889
4685,783430785
4686,811374813
4687,886224888
4688,1034927037
4689,1215565218
4690,1357281360
4691,1549895553
4692,1574845578
4693,1444107447
4694,1572849576
4695,1644705648
4696,1626741630
4697,1693607697
4698,1816361820
4699,1955083959
4700,2037918042
4701,2143706148
4702,2097798102
4703,2031930036
4704,1746501750
4705,1417161420
4706,1249497252
4707,1126743129
4708,982032984
4709,1004987007
4710,1096803099
4711,1348299351
4712,1499995503
4713,1830333834
4714,2362268367
4715,2692606698
4716,2907176913
4717,2668654674
4718,3016957023
4719,3104781111
4720,2951088957
4721,2827336833
4722,2855280861
4723,2961068967
4724,2938114944
4725,2888214894
4726,2803384809
4727,2464064469
4728,2228536233
4729,1957079961
4730,1772449776
4731,1515963519
4732,1256483259
4733,1173649176
4734,1204587207
4735,1324347327
4736,1537919541
4737,1772449776
4738,2042908047
4739,2506978512
4740,2442108447
4741,2275442280
4742,2559872565
4743,2448096453
4744,2285422290
4745,2224544229
4746,2231530236
4747,2371250376
4748,2341310346
4749,2416160421
4750,2273446278
4751,1973047977
4752,1908177912
4753,1643707647
4754,1500993504
4755,1317361320
4756,1111773114
4757,842312844
4758,945106947
4759,1102791105
4760,1371253374
4761,1481033484
4762,1680633684
4763,1921151925
4764,2007978012
4765,2014964019
4766,2172648177
4767,2216560221
4768,2073846078
4769,2099794104
4770,2187618192
4771,2382228387
4772,2359274364
4773,2505980511
4774,2267458272
4775,2054884059
4776,1968057972
4777,1667659671
4778,1570853574
4779,1401193404
4780,1155685158
4781,976044978
4782,1038919041
4783,1235525238
4784,1413169416
4785,1752489756
4786,2055882060
4787,2363266368
4788,2406180411
4789,2144704149
4790,2494004499
4791,2499992505
4792,2351290356
4793,2141710146
4794,2275442280
4795,2339314344
4796,2430132435
4797,2294404299
4798,2231530236
4799,2010972015
4800,1839315843
4801,1636721640
4802,1433129436
4803,1316363319
4804,1040915043
4805,899198901
4806,948100950
4807,1147701150
4808,1253489256
4809,1479037482
4810,1825343829
4811,2111770116
4812,2152688157
4813,1896201900
4814,2160672165
4815,2499992505
4816,2086820091
4817,1920153924
4818,1862269866
4819,2126740131
4820,2076840081
4821,1928137932
4822,1852289856
4823,1710573714
4824,1562869566
4825,1330335333
4826,1189617192
4827,1041913044
4828,858280860
4829,688620690
4830,669658671
4831,686624688
4832,746504748
4833,1023949026
4834,1158679161
4835,1244507247
4836,1285425288
4837,1164667167
4838,1186623189
4839,1221553224
4840,1246503249
4841,1236523239
4842,1312371315
4843,1416163419
4844,1379237382
4845,1322351325
4846,1367261370
4847,1354287357
4848,1199597202
4849,977042979
4850,867262869
4851,761474763
4852,688620690
4853,625746627
4854,610776612
4855,721554723
4856,777442779
4857,933130935
4858,1015965018
4859,1175645178
4860,1277441280
4861,1194607197
4862,1178639181
4863,1194607197
4864,1224547227
4865,1235525238
4866,1390215393
4867,1543907547
4868,1490015493
4869,1581831585
4870,1644705648
4871,1459077462
4872,1408179411
4873,1120755123
4874,1023949026
4875,962072964
4876,861274863
4877,827342829
4878,922152924
4879,1101793104
4880,1256483259
4881,1592809596
4882,2255482260
4883,2752486758
4884,2772446778
4885,2514962520
4886,2929132935
4887,2889212895
4888,2659672665
4889,2534922540
4890,2569852575
4891,2555880561
4892,2454084459
4893,2405182410
4894,2356280361
4895,1987019991
